@relation ephenology_all-5-fold-1-16B.tra_val

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 {M.rubiginosa,P.ramiflora,M.guianensis,C.brasiliensis,P.torta,A.tomentosum}

@data

0.318653,0.34763,0.316092,0.320755,0.312329,0.319892,0.316265,0.322493,0.315476,0.319767,0.317191,0.324257,0.315126,0.309859,0.321244,0.307847,0.324165,0.300847,0.319231,0.305046,0.309659,0.330688,0.298246,0.30787,0.318452,0.316239,0.323661,0.310843,0.334177,0.340909,0.353535,0.336815,0.321429,0.319307,0.323591,2814,P.torta
0.296512,0.29148,0.298658,0.296875,0.299652,0.299003,0.285714,0.283439,0.29375,0.270777,0.293963,0.290323,0.293578,0.279793,0.270423,0.295872,0.297821,0.290055,0.290411,0.289326,0.291317,0.295082,0.290909,0.285057,0.293367,0.290909,0.293629,0.295455,0.293051,0.298361,0.313793,0.294404,0.296729,0.296875,0.297229,3601,M.rubiginosa
0.324042,0.331695,0.364865,0.362832,0.363636,0.35514,0.353211,0.352941,0.352941,0.333333,0.352697,0.346875,0.348754,0.342105,0.352423,0.355014,0.355212,0.354067,0.342723,0.35122,0.364035,0.355049,0.340164,0.341365,0.328859,0.35124,0.348,0.330645,0.339921,0.351931,0.346734,0.335385,0.338762,0.338346,0.341289,3178,P.ramiflora
0.29927,0.277916,0.295547,0.3,0.296296,0.307359,0.292035,0.298429,0.287081,0.299639,0.296154,0.304762,0.299625,0.285714,0.299492,0.303303,0.305556,0.307116,0.311419,0.312253,0.315315,0.301948,0.284746,0.279898,0.289326,0.289973,0.287975,0.282392,0.284058,0.27957,0.292,0.289894,0.278215,0.285294,0.291066,4430,M.guianensis
0.304348,0.281977,0.301587,0.328358,0.330645,0.330769,0.312925,0.326241,0.315068,0.305389,0.335052,0.297386,0.289855,0.313514,0.305732,0.320896,0.306122,0.323308,0.328125,0.325397,0.298507,0.3,0.310345,0.298851,0.288321,0.294479,0.300493,0.295455,0.300971,0.29108,0.301887,0.29023,0.287634,0.282828,0.287234,4558,C.brasiliensis
0.447699,0.428954,0.479798,0.45,0.442922,0.444444,0.462366,0.453552,0.447917,0.479769,0.471503,0.46332,0.472973,0.466292,0.473373,0.434066,0.446809,0.484211,0.465686,0.482955,0.450893,0.447284,0.461883,0.419608,0.430868,0.478788,0.444976,0.439655,0.437186,0.459821,0.447368,0.425532,0.431818,0.469072,0.434568,6476,P.torta
0.314655,0.292857,0.31694,0.31746,0.318841,0.318182,0.318841,0.333333,0.318182,0.317308,0.318627,0.316547,0.318584,0.316583,0.333333,0.319728,0.318584,0.333333,0.333333,0.333333,0.317708,0.318182,0.330097,0.318966,0.311927,0.329609,0.330189,0.330144,0.329897,0.333333,0.351515,0.306818,0.318841,0.330275,0.32377,3545,M.rubiginosa
0.286325,0.263158,0.286585,0.262821,0.284024,0.278146,0.278481,0.280255,0.28125,0.284916,0.291262,0.276923,0.274074,0.28866,0.282353,0.280528,0.283843,0.29697,0.294118,0.304348,0.284404,0.286604,0.28866,0.283186,0.278388,0.307692,0.292818,0.294118,0.294798,0.301136,0.307229,0.279743,0.283951,0.275281,0.27673,4767,C.brasiliensis
0.25,0.27027,0.239521,0.255144,0.267857,0.258687,0.245455,0.241379,0.254545,0.238739,0.26616,0.26969,0.271137,0.258824,0.269231,0.28382,0.275748,0.279817,0.271795,0.273224,0.266917,0.280702,0.270742,0.272251,0.268199,0.265432,0.275229,0.277311,0.271889,0.276596,0.291139,0.269417,0.271144,0.269565,0.28145,5097,C.brasiliensis
0.312694,0.32783,0.328947,0.324786,0.323263,0.337209,0.336634,0.337838,0.334385,0.314516,0.327068,0.326923,0.328767,0.326446,0.321285,0.330532,0.322485,0.32967,0.343874,0.310105,0.337449,0.317757,0.301948,0.287671,0.311864,0.327068,0.305677,0.318182,0.304762,0.336406,0.335,0.31686,0.309816,0.323009,0.317191,5595,P.torta
0.287625,0.263708,0.293173,0.286344,0.279245,0.28839,0.28626,0.284585,0.289362,0.284585,0.28626,0.284507,0.285256,0.285714,0.275,0.288043,0.285246,0.278761,0.277512,0.274112,0.288889,0.28,0.283951,0.273764,0.283019,0.282723,0.286957,0.278261,0.283019,0.283721,0.296651,0.288571,0.283333,0.288703,0.288089,4414,C.brasiliensis
0.297945,0.268293,0.283843,0.285141,0.269231,0.271967,0.277778,0.283465,0.282443,0.285714,0.285185,0.283379,0.268852,0.282869,0.288462,0.279762,0.282828,0.288256,0.283525,0.280335,0.285171,0.282609,0.288809,0.278986,0.266272,0.287611,0.288889,0.284644,0.276151,0.278539,0.282178,0.281525,0.281609,0.281588,0.275568,4880,C.brasiliensis
0.365631,0.378295,0.364734,0.342342,0.349666,0.332564,0.360277,0.354978,0.364211,0.371981,0.365741,0.370614,0.365957,0.359756,0.330523,0.341463,0.311927,0.326531,0.313346,0.328713,0.339759,0.349315,0.333966,0.342324,0.340476,0.345936,0.341959,0.343511,0.342199,0.347826,0.392216,0.362869,0.355556,0.353579,0.343453,3460,M.rubiginosa
0.286802,0.270886,0.273927,0.277259,0.275316,0.279221,0.28013,0.282468,0.279461,0.283537,0.283489,0.283784,0.284024,0.280864,0.280528,0.287293,0.282421,0.28254,0.285256,0.28254,0.286207,0.28863,0.281818,0.280654,0.273616,0.28972,0.288754,0.287879,0.282609,0.29085,0.297491,0.288828,0.289973,0.283582,0.286517,3842,M.rubiginosa
0.34023,0.328829,0.336232,0.328652,0.328691,0.323204,0.317708,0.315271,0.316038,0.319005,0.317241,0.331897,0.323467,0.312373,0.298507,0.327306,0.304348,0.303347,0.298701,0.302691,0.3125,0.320366,0.308026,0.296066,0.30485,0.316854,0.302013,0.307865,0.306818,0.308642,0.321321,0.318486,0.325221,0.306264,0.31992,1063,C.brasiliensis
0.294872,0.275542,0.308458,0.297753,0.303371,0.3,0.298913,0.306358,0.290155,0.29902,0.310204,0.300595,0.297386,0.299107,0.309179,0.301282,0.304878,0.305195,0.306667,0.309211,0.305556,0.298742,0.303738,0.298851,0.286738,0.3,0.306122,0.296651,0.305699,0.299435,0.300578,0.301003,0.29653,0.303318,0.300752,5050,C.brasiliensis
0.334286,0.329759,0.332046,0.326165,0.333333,0.329588,0.330882,0.329749,0.32963,0.320946,0.322917,0.325714,0.31746,0.311688,0.309353,0.313984,0.3125,0.311355,0.317164,0.314176,0.311538,0.308682,0.307407,0.301754,0.300725,0.318966,0.315789,0.31405,0.319149,0.310345,0.321244,0.308176,0.313333,0.317797,0.301105,3419,P.ramiflora
0.332893,0.330688,0.324433,0.328021,0.326693,0.325798,0.326693,0.326693,0.327128,0.320375,0.332011,0.327128,0.331117,0.329801,0.330251,0.330251,0.325798,0.326693,0.328021,0.328021,0.327128,0.329333,0.328895,0.328477,0.322493,0.329801,0.329349,0.326693,0.330698,0.326693,0.320805,0.327493,0.328912,0.322193,0.328457,2683,M.rubiginosa
0.321149,0.343333,0.383085,0.348958,0.387097,0.391813,0.391813,0.374194,0.380952,0.343284,0.350543,0.357702,0.350267,0.341646,0.373494,0.347134,0.353571,0.359447,0.358744,0.31875,0.357759,0.342857,0.354244,0.327815,0.344948,0.338384,0.32,0.336996,0.361403,0.32377,0.337662,0.342697,0.33913,0.342105,0.340483,3505,P.torta
0.300926,0.266667,0.296552,0.288732,0.300654,0.295181,0.277108,0.295455,0.303571,0.272727,0.3,0.268382,0.268868,0.265432,0.30198,0.297003,0.293103,0.268966,0.285714,0.286667,0.30131,0.291667,0.294737,0.280172,0.29021,0.293413,0.292818,0.295337,0.30303,0.306818,0.322581,0.301242,0.290801,0.297436,0.297468,4040,A.tomentosum
0.288889,0.281421,0.287234,0.294118,0.280788,0.278846,0.285714,0.295,0.294416,0.288372,0.302222,0.298742,0.291667,0.288288,0.295082,0.300633,0.290323,0.292576,0.293103,0.299107,0.288889,0.293333,0.294606,0.286245,0.277154,0.288991,0.291846,0.289362,0.286364,0.286385,0.294416,0.292308,0.288288,0.285714,0.282132,3907,M.rubiginosa
0.303483,0.28,0.305263,0.295918,0.3,0.284314,0.295652,0.301724,0.293103,0.307143,0.289941,0.282132,0.268398,0.288591,0.304348,0.288732,0.297143,0.298387,0.300813,0.284483,0.275,0.293296,0.297619,0.294931,0.284133,0.283333,0.292208,0.312139,0.277778,0.302632,0.307143,0.286207,0.283333,0.286713,0.286765,4354,M.rubiginosa
0.290541,0.280822,0.281046,0.285714,0.281356,0.280864,0.293814,0.2849,0.283988,0.28536,0.288945,0.287611,0.284314,0.282967,0.291429,0.300971,0.293507,0.296296,0.292453,0.295597,0.303514,0.30137,0.299169,0.287918,0.2925,0.307512,0.30203,0.300518,0.296104,0.3,0.305136,0.305489,0.295154,0.2891,0.29976,5103,C.brasiliensis
0.336427,0.338798,0.341317,0.354167,0.347181,0.339806,0.333333,0.340694,0.324138,0.326087,0.336336,0.339523,0.327434,0.335165,0.312997,0.323725,0.314763,0.310127,0.306122,0.325203,0.333333,0.325459,0.32872,0.335664,0.310976,0.310658,0.316151,0.309859,0.309677,0.322344,0.324723,0.339286,0.333333,0.310559,0.333333,4535,P.torta
0.338048,0.352368,0.333333,0.347909,0.342574,0.349272,0.354906,0.348101,0.354508,0.349609,0.354508,0.351293,0.353183,0.347015,0.33871,0.343137,0.320792,0.32438,0.323851,0.323974,0.331565,0.345,0.339662,0.339583,0.327869,0.33871,0.35,0.34874,0.353516,0.357143,0.378641,0.355505,0.350711,0.340376,0.337029,3358,M.rubiginosa
0.276978,0.274648,0.277778,0.281046,0.255319,0.263959,0.238372,0.258242,0.259804,0.269076,0.276753,0.272059,0.268698,0.265193,0.284836,0.275,0.257732,0.273224,0.284065,0.278243,0.278557,0.285962,0.284698,0.275304,0.273642,0.279693,0.288,0.276206,0.282098,0.276471,0.275168,0.28629,0.292335,0.275785,0.284112,5368,C.brasiliensis
0.304,0.274112,0.31295,0.311005,0.295238,0.297297,0.301255,0.3,0.299559,0.301587,0.303571,0.280757,0.295918,0.30303,0.294118,0.288952,0.298851,0.319797,0.318841,0.316384,0.296137,0.291139,0.303571,0.297398,0.28629,0.31383,0.310526,0.316038,0.314721,0.314917,0.314103,0.304498,0.306962,0.305195,0.298658,3672,A.tomentosum
0.298755,0.294737,0.300885,0.301676,0.308571,0.296089,0.293103,0.3,0.287356,0.279221,0.284024,0.299625,0.26749,0.282051,0.278302,0.296053,0.28125,0.267544,0.268293,0.252066,0.295775,0.292683,0.266082,0.275434,0.273256,0.270903,0.269461,0.275689,0.274611,0.268097,0.278378,0.286022,0.276596,0.268499,0.270557,5112,C.brasiliensis
0.268939,0.27518,0.285408,0.247899,0.284483,0.279793,0.273458,0.274314,0.272727,0.281609,0.269697,0.275862,0.275641,0.288265,0.275064,0.280702,0.277778,0.293151,0.287324,0.277641,0.294906,0.291759,0.287968,0.266509,0.290828,0.297078,0.290381,0.292453,0.28853,0.30292,0.298824,0.290698,0.292411,0.28103,0.28133,3906,M.rubiginosa
0.317784,0.288793,0.296943,0.29661,0.282609,0.286885,0.287356,0.285156,0.279661,0.281787,0.287879,0.295455,0.268765,0.267717,0.271605,0.271484,0.273622,0.262774,0.279167,0.267898,0.288591,0.285978,0.279297,0.274621,0.27619,0.285714,0.276289,0.272727,0.271739,0.258065,0.282609,0.28131,0.284404,0.288073,0.278373,5351,C.brasiliensis
0.292818,0.265372,0.299065,0.27957,0.29661,0.299213,0.300752,0.286765,0.295455,0.305732,0.295082,0.285235,0.282158,0.300654,0.285714,0.278626,0.28125,0.27907,0.304054,0.30303,0.281768,0.279851,0.285714,0.273585,0.275591,0.27193,0.284722,0.289308,0.304965,0.286667,0.283688,0.305921,0.285714,0.292398,0.276094,4956,C.brasiliensis
0.300546,0.302913,0.30343,0.299735,0.304569,0.306346,0.304498,0.308962,0.306604,0.310458,0.310145,0.30663,0.304734,0.282946,0.285199,0.299479,0.30581,0.301818,0.308824,0.311321,0.306931,0.308989,0.303514,0.306061,0.287719,0.284483,0.311927,0.313726,0.306533,0.296875,0.315271,0.311111,0.314363,0.319549,0.289902,5757,P.torta
0.295918,0.269625,0.298851,0.27957,0.3125,0.336842,0.3,0.287129,0.287037,0.297101,0.305085,0.297578,0.295359,0.29932,0.313433,0.283465,0.3,0.295455,0.318841,0.313433,0.302198,0.284047,0.309392,0.290179,0.290749,0.317365,0.321053,0.313187,0.305389,0.321429,0.320261,0.29304,0.301754,0.301676,0.297872,4660,C.brasiliensis
